기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-09-02 00:00:00,1304000.0,722000.0,18647.8,0.0,4317.32
2024-09-02 00:05:00,1301000.0,718000.0,17965.9,0.0,3709.79
2024-09-02 00:10:00,1298000.0,713000.0,15162.2,0.0,2828.16
2024-09-02 00:15:00,1298000.0,708000.0,15346.8,0.0,1673.21
2024-09-02 00:20:00,1297000.0,703000.0,13854.9,0.0,1313.91
2024-09-02 00:25:00,1298000.0,700000.0,14977.6,0.0,1203.57
2024-09-02 00:30:00,1298000.0,697000.0,15462.3,0.0,1039.72
2024-09-02 00:35:00,1297000.0,690000.0,13753.4,0.0,1342.09
2024-09-02 00:40:00,1296000.0,686000.0,13443.3,0.0,1089.67
2024-09-02 00:45:00,1298000.0,684000.0,15556.1,0.0,1263.74
2024-09-02 00:50:00,1297000.0,679000.0,14202.1,0.0,1484.02
2024-09-02 00:55:00,1297000.0,679000.0,14362.9,0.0,1578.11
2024-09-02 01:00:00,1297000.0,674000.0,14477.3,0.0,1663.93
2024-09-02 01:05:00,1298000.0,671000.0,14413.1,0.0,1559.22
2024-09-02 01:10:00,1298000.0,666000.0,15364.8,0.0,2460.55
2024-09-02 01:15:00,1298000.0,662000.0,15223.8,0.0,2375.88
2024-09-02 01:20:00,1299000.0,659000.0,15962.2,0.0,2627.7
2024-09-02 01:25:00,1298000.0,657000.0,14792.9,0.0,2166.39
2024-09-02 01:30:00,1298000.0,651000.0,14652.1,0.0,2000.01
2024-09-02 01:35:00,1299000.0,646000.0,16432.9,0.0,2054.19
2024-09-02 01:40:00,1299000.0,643000.0,16144.5,0.0,2277.18
2024-09-02 01:45:00,1299000.0,641000.0,15928.1,0.0,3227.38
2024-09-02 01:50:00,1301000.0,638000.0,17604.5,0.0,3113.16
2024-09-02 01:55:00,1299000.0,634000.0,15827.6,0.0,3016.41
2024-09-02 02:00:00,1299000.0,633000.0,15922.9,0.0,3142.19
2024-09-02 02:05:00,1304000.0,632000.0,15970.8,0.0,3184.07
2024-09-02 02:10:00,1305000.0,631000.0,17496.9,0.0,3890.55
2024-09-02 02:15:00,1306000.0,627000.0,17705.6,0.0,4799.74
2024-09-02 02:20:00,1305000.0,627000.0,17024.3,0.0,4121.68
2024-09-02 02:25:00,1307000.0,624000.0,18707.8,0.0,5858.42
2024-09-02 02:30:00,1308000.0,621000.0,19959.6,0.0,6031.17
2024-09-02 02:35:00,1306000.0,622000.0,18253.2,0.0,5289.17
2024-09-02 02:40:00,1307000.0,619000.0,18925.2,0.0,5953.58
2024-09-02 02:45:00,1308000.0,617000.0,19610.1,0.0,5561.2
2024-09-02 02:50:00,1306000.0,614000.0,18375.1,0.0,4721.85
